video,video_path,frame_idx,fps,mar,crop_path,filename_state,label,confidence
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,353,29.970029,0.13374120732195022,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000353.jpg,talking,mouth_closed,0.6921760698645847
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,575,29.970029,0.16160020116107476,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000575.jpg,talking,mouth_closed,0.6695490659159027
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,576,29.970029,0.12317373834140605,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000576.jpg,talking,mouth_closed,0.6891369759845334
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,583,29.970029,0.12779560313725516,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000583.jpg,talking,mouth_closed,0.6943982859017669
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,595,29.970029,0.1612902873544627,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000595.jpg,talking,mouth_closed,0.6624239535446013
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,596,29.970029,0.17082974403057016,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000596.jpg,talking,mouth_closed,0.597027737734751
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,597,29.970029,0.15033637769509628,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000597.jpg,talking,mouth_closed,0.5959509919955599
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,598,29.970029,0.05776840318453517,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000598.jpg,talking,mouth_closed,0.6169377697421856
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,599,29.970029,0.019628394424256485,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000599.jpg,talking,mouth_closed,0.6448360781539926
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,600,29.970029,0.013520182234431192,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000600.jpg,talking,mouth_closed,0.6805590017221546
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,916,29.970029,0.008603456658537413,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000916.jpg,talking,mouth_closed,0.677907961986029
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,917,29.970029,0.08194115065287043,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f000917.jpg,talking,mouth_closed,0.6677630176846184
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1069,29.970029,0.13473243199028692,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001069.jpg,talking,mouth_closed,0.6611300934867166
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1070,29.970029,0.1397121231313106,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001070.jpg,talking,mouth_closed,0.6055380098936841
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1071,29.970029,0.13460827715648135,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001071.jpg,talking,mouth_closed,0.5868043424629356
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1072,29.970029,0.03007247050820606,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001072.jpg,talking,mouth_closed,0.5944836737003001
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1073,29.970029,0.0035168439529095663,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001073.jpg,talking,mouth_closed,0.6103602548018303
14-FemaleNoGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Talking.avi,1074,29.970029,0.003231959421664854,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Talking_f001074.jpg,talking,mouth_closed,0.6616295429054608
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,186,29.970029,0.011099154336814321,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000186.jpg,yawning,mouth_closed,0.6666767509682638
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,187,29.970029,0.06148477317049874,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000187.jpg,yawning,mouth_closed,0.6312205235796944
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,188,29.970029,0.122022467963238,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000188.jpg,yawning,mouth_closed,0.6114341391399922
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,189,29.970029,0.13865052003161743,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000189.jpg,yawning,mouth_closed,0.6509886116102437
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,194,29.970029,0.13465378092928362,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000194.jpg,yawning,mouth_closed,0.6847163829625298
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,195,29.970029,0.10541789086596028,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000195.jpg,yawning,mouth_closed,0.6407391648050978
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,196,29.970029,0.06552903675088896,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000196.jpg,yawning,mouth_closed,0.623407470341548
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,197,29.970029,0.01694156299531345,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000197.jpg,yawning,mouth_closed,0.6402087968871781
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,198,29.970029,0.010092486117215626,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000198.jpg,yawning,mouth_closed,0.6930188728131872
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,219,29.970029,0.011309392719179724,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000219.jpg,yawning,mouth_closed,0.6534465350360399
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,220,29.970029,0.014944102782679852,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000220.jpg,yawning,mouth_closed,0.41714094537436885
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,221,29.970029,0.04454655169604367,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000221.jpg,yawning,mouth_closed,0.2081338283699472
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,222,29.970029,0.07967604740622582,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000222.jpg,yawning,mouth_closed,0.07830944007537455
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,223,29.970029,0.13031507088914,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000223.jpg,yawning,mouth_closed,0.05203938872921121
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,224,29.970029,0.19111330566591794,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000224.jpg,yawning,mouth_closed,0.11140335479399954
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,225,29.970029,0.22267034174133174,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000225.jpg,yawning,mouth_closed,0.2345618104380417
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,226,29.970029,0.24189439208211438,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000226.jpg,yawning,mouth_closed,0.45484123206486704
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,227,29.970029,0.24820708801788494,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000227.jpg,yawning,mouth_closed,0.6642770413410715
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,392,29.970029,0.2693396548597408,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000392.jpg,yawning,mouth_closed,0.6404287288194634
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,393,29.970029,0.2951415115325193,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000393.jpg,yawning,mouth_closed,0.5260852457787473
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,394,29.970029,0.3427643359381867,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000394.jpg,yawning,mouth_closed,0.49406399875650275
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,395,29.970029,0.3627831224134837,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000395.jpg,yawning,mouth_closed,0.4972319022765691
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,396,29.970029,0.3888004901526306,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000396.jpg,yawning,mouth_closed,0.5498840270984169
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,397,29.970029,0.3977236775981459,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000397.jpg,yawning,mouth_closed,0.6815915992343173
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,429,29.970029,0.20518191397399027,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000429.jpg,yawning,mouth_closed,0.6392784392189743
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,430,29.970029,0.18360983759845537,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000430.jpg,yawning,mouth_closed,0.5570531977346839
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,431,29.970029,0.1424841683037611,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000431.jpg,yawning,mouth_closed,0.5507235538054719
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,432,29.970029,0.126661230461789,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000432.jpg,yawning,mouth_closed,0.5549530592092298
14-FemaleNoGlasses-Yawning,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Female_mirror\14-FemaleNoGlasses-Yawning.avi,433,29.970029,0.09156368580341195,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-FemaleNoGlasses-Yawning_f000433.jpg,yawning,mouth_closed,0.6428779965154467
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,69,29.970029,0.14051002097580087,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000069.jpg,talking,mouth_closed,0.6772075962258366
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,70,29.970029,0.14806272702694673,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000070.jpg,talking,mouth_closed,0.6600230221758852
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,71,29.970029,0.08529986462668254,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000071.jpg,talking,mouth_closed,0.6821518922080764
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,72,29.970029,0.010099516372854448,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000072.jpg,talking,mouth_closed,0.672803089259864
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,73,29.970029,0.008543522509202804,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000073.jpg,talking,mouth_closed,0.695344246566733
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,75,29.970029,0.030729550664988843,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000075.jpg,talking,mouth_closed,0.5118660445960308
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,76,29.970029,0.03923055865546092,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000076.jpg,talking,mouth_closed,0.3565073499670639
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,77,29.970029,0.013980640603673737,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000077.jpg,talking,mouth_closed,0.11202672283924053
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,78,29.970029,0.010312779163799328,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000078.jpg,talking,talking,0.5411626812540296
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,79,29.970029,0.08578314800334078,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000079.jpg,talking,talking,0.5506598935015745
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,80,29.970029,0.23766307118674138,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000080.jpg,talking,mouth_closed,0.019773279780050057
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,81,29.970029,0.22008567294058673,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000081.jpg,talking,mouth_closed,0.027230044721539226
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,82,29.970029,0.24001007161239082,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000082.jpg,talking,talking,0.5028924003829536
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,83,29.970029,0.2629780607121021,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000083.jpg,talking,mouth_closed,0.010727604169076477
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,84,29.970029,0.23267947857390414,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000084.jpg,talking,mouth_closed,0.05246778961161236
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,85,29.970029,0.11401345095540186,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000085.jpg,talking,mouth_closed,0.023686394727406523
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,86,29.970029,0.03472376149423366,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000086.jpg,talking,mouth_closed,0.12152096061540563
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,87,29.970029,0.02181638163973374,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000087.jpg,talking,mouth_closed,0.21923693710031134
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,88,29.970029,0.021777566499518636,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000088.jpg,talking,mouth_closed,0.3788468160016203
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,89,29.970029,0.03021418590758885,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000089.jpg,talking,mouth_closed,0.6272395478521287
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,118,29.970029,0.1644900426514662,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000118.jpg,talking,mouth_closed,0.6596213552246214
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,119,29.970029,0.11715480837832397,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000119.jpg,talking,mouth_closed,0.5690163746006301
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,120,29.970029,0.0698402506615303,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000120.jpg,talking,mouth_closed,0.5607227272705622
14-MaleGlasses-Talking,C:\Users\Omswaroop\.cache\kagglehub\datasets\enider\yawdd-dataset\versions\4\Mirror\Mirror\Male_mirror Avi Videos\14-MaleGlasses-Talking.avi,121,29.970029,0.061806896681588015,c:\Users\Omswaroop\OneDrive\Desktop\New folder\frames\mouth_crops\14-MaleGlasses-Talking_f000121.jpg,talking,mouth_closed,0.5987646791517149
